,Country Name,Country Code,Indicator Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
14,Bolivia,BOL,Military expenditure (% of GDP),2.09616225791141,1.9868075425051799,2.27361030066829,2.6911108595690503,2.13328709491197,2.0629712007857,2.26490649801172,2.0294518747475,2.14579254463334,1.9249821546805,1.77254263286908,1.5676561985399198,1.68657779699067,1.96227204996962,1.9941057294864801,1.66624880146433,1.6841200015654498,1.8455946754408703,1.84090675605178
15,Brazil,BRA,Military expenditure (% of GDP),1.8621369803337902,1.6548434995029098,1.57768831551774,1.66229191975824,1.64547466656987,1.73072614713627,1.95188244532532,1.8957711991561699,1.50347763554507,1.46126840890621,1.52401339252107,1.48108489489303,1.46629209992902,1.4419240420101203,1.5386256760121102,1.53940698128362,1.41185115924524,1.3786564647043702,1.3294461087607
16,Brunei Darussalam,BRN,Military expenditure (% of GDP),5.477265965215981,6.24949383149313,7.183964552116519,7.529843893480259,6.13041835206517,4.069205490044459,3.8863976083707006,3.87078275829112,3.71141961800389,2.53273008763096,2.3494276381516,2.3039631946555,2.3801522443409198,2.2617923688784503,2.94107203176036,2.85048790060089,2.24224141990167,2.15903448896045,2.27750759504916
17,Botswana,BWA,Military expenditure (% of GDP),3.50647971949777,2.89952149833484,3.19720462718414,3.77939884443731,3.09207375530236,3.1912429508105804,3.83122303260369,4.1102064895165595,4.00736658870518,3.5058740413487404,2.85800418504025,2.69512137351371,2.80145519309751,3.03696823780227,3.21559056061332,2.7268572560016797,2.3666463340517203,2.26676113133774,2.05639549706562
18,Canada,CAN,Military expenditure (% of GDP),1.55409007114777,1.40375258106455,1.24624320151167,1.25629390156868,1.2417030641025801,1.11808087955152,1.13736897251656,1.1208522916435502,1.11587879854277,1.10796602708278,1.1106696550809199,1.12583240797021,1.18890178274099,1.24862138163726,1.38104398145933,1.1971536522414,1.19608445800688,1.1210999732281202,1.00485841865034
19,Central Europe and the Baltics,CEB,Military expenditure (% of GDP),2.36687964573473,2.24406066813767,2.32902297832468,2.17041287235842,1.95221876164753,1.8600538926067,1.89231856632574,1.89551532406109,1.8607502131966,1.75372274521117,1.7742156737093402,1.69461028105739,1.65230712787157,1.53235002814931,1.5254768887205499,1.47781885196282,1.41113428212125,1.39783033995553,1.3721011288483402
20,Switzerland,CHE,Military expenditure (% of GDP),1.35581088252354,1.28433576066256,1.22094631154933,1.18432003291596,1.0854016123736199,1.02928085285136,0.991880361874705,0.956388839221095,0.9266311780672041,0.8889242527180842,0.8526233051680091,0.7725495059125759,0.734436405549152,0.739302267870913,0.748965145032442,0.7049575333713299,0.7109790488944979,0.687404815345762,0.730988424841384
21,Chile,CHL,Military expenditure (% of GDP),2.5620646291664904,2.44932089847955,2.4982019239413797,2.58983722621321,2.7136315935113,2.7032820463964202,2.66749517320965,2.5520930910302,2.73384321223709,2.7079751355640798,2.52150287673621,2.49083177991398,2.3188022022883503,2.5858318761462002,2.26703956909053,2.2422354113728,2.25604304567862,2.04694163472049,1.98641947397668
22,China,CHN,Military expenditure (% of GDP),1.7163366422182,1.68605113779847,1.6748020872592602,1.7033003738699901,1.92205312057776,1.88735378338211,2.0739426080012398,2.17514171475857,2.1020316167466997,2.0522734680588304,1.98886432028757,1.99465265061962,1.90431095555058,1.87568853278407,2.0626875496590804,1.9074366626988,1.83415827484875,1.83645175975595,1.8669437861429798
23,Cameroon,CMR,Military expenditure (% of GDP),1.2516448385188101,1.22483788338251,1.3012417461068702,1.3965094378673701,1.44385239060644,1.3247488647241399,1.29036003475657,1.33850675603337,1.3838069976001,1.4016038318718,1.24322076481902,1.3273774501449198,1.32660641748817,1.3123391316406299,1.31934014189958,1.35425663895057,1.1844351198091698,1.21784657562716,1.21441461509967
24,Colombia,COL,Military expenditure (% of GDP),2.83162658057701,4.445393253964309,2.8017878857593597,3.4409857420470797,3.76274205786296,3.03168353865852,3.3238728188053197,3.4171276235819703,3.46398869081496,3.46501517406307,3.35287338750456,3.2761306388676203,3.2667396629797296,3.70974427551673,3.86329454054022,3.6311485638364203,3.08161364181938,3.1589602351095496,3.27440100420587
25,Cabo Verde,CPV,Military expenditure (% of GDP),1.2650808511315401,0.8441753102704,0.831007455137562,0.858540442487481,0.8385432011629529,1.15402591313906,0.7536151972313649,0.665480290001653,0.6487535587648039,0.63097843761799,0.6494972333401221,0.564741208222978,0.5247031693522151,0.601269381910568,0.490877611477521,0.495061946661288,0.5232410612058139,0.555765135403484,0.530303913318192
26,Costa Rica,CRI,Military expenditure (% of GDP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Costa Rica,CRI,Military expenditure (% of GDP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Iceland,ISL,Military expenditure (% of GDP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Iceland,ISL,Military expenditure (% of GDP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Cyprus,CYP,Military expenditure (% of GDP),3.0410342149260803,4.52471482889734,5.573910769888999,4.67631794591642,2.7338509695516096,2.8220901513395398,3.15322215947894,2.1301607353618004,1.9851631243571601,1.9557691617927,2.0374697432369797,1.8999978625023999,1.6845996583175098,1.62970494449745,1.81681950779024,1.85780774358585,1.7426623487422401,1.6593986958443099,1.6110615818300802
31,Czech Republic,CZE,Military expenditure (% of GDP),1.84362277299769,1.73190468756652,1.66204579070562,1.8259318203535801,1.8590699232123202,1.8773569561648702,1.75124955758828,1.82440696826275,1.8927640441762,1.71370317302129,1.7900837720613403,1.5759061579971299,1.4309147351499998,1.23821201023728,1.3185370784567199,1.20394027554572,1.08546999012087,1.07081138704484,1.02615145256566
32,Germany,DEU,Military expenditure (% of GDP),1.51912943985096,1.4894956193892899,1.4320269074662098,1.4133231465646101,1.4175701110497299,1.38079519987216,1.34477891857253,1.3493716193605199,1.33816045077055,1.28941950043911,1.2790335344663202,1.21771511844147,1.20185633414015,1.24551834093203,1.3574270258777499,1.32062080798627,1.24894192072944,1.26073193919812,1.20194924146762
33,Denmark,DNK,Military expenditure (% of GDP),1.6853146650741002,1.64481665845606,1.61596120506505,1.60802638812534,1.5648547225540301,1.45744405054744,1.53238072045298,1.5081498520497099,1.46685124979903,1.42370423392813,1.3114886404907,1.37749218313459,1.3072470519223998,1.3550045240831101,1.35017823723117,1.39862147873519,1.31353101003111,1.3518191537528703,1.22725202197052
34,Dominican Republic,DOM,Military expenditure (% of GDP),0.5494778676025089,0.633651609977827,0.796926406823975,0.780062374149808,0.8162438875527901,1.03009647155323,1.2134960521134501,1.05891921128922,0.7641450271208221,0.687618052138186,0.766536371799736,0.683423360678412,0.6276190571538101,0.699861657175699,0.667461170274579,0.667531704853403,0.602928060143009,0.6531514619766321,0.6118247730453511
35,Algeria,DZA,Military expenditure (% of GDP),2.9350271073671204,3.0940883958553,3.6374034681332406,3.96567378793071,3.75507998270644,3.43338563505363,3.82069546333074,3.70082935899902,3.25121089347184,3.2838845233139,2.8341783501146502,2.6438075477202,2.92332102697669,3.0247471409038598,3.8485136982934396,3.5180126088261803,4.32570635861069,4.46107862007699,4.84450891704059
36,East Asia & Pacific (excluding high income),EAP,Military expenditure (% of GDP),1.82719435290994,1.7665534583311497,1.7410890189228303,1.66648394053306,1.78993090772319,1.71433048019432,1.86984540554071,1.9441538215163503,1.92526197190983,1.86500375981904,1.7942704771839397,1.78303813219318,1.75528998204979,1.7337249261531897,1.8982191750159099,1.7356205964524698,1.6868389470623701,1.68577574256323,1.7443110527032302
37,East Asia & Pacific (excluding high income),EAP,Military expenditure (% of GDP),1.82719435290994,1.7665534583311497,1.7410890189228303,1.66648394053306,1.78993090772319,1.71433048019432,1.86984540554071,1.9441538215163503,1.92526197190983,1.86500375981904,1.7942704771839397,1.78303813219318,1.75528998204979,1.7337249261531897,1.8982191750159099,1.7356205964524698,1.6868389470623701,1.68577574256323,1.7443110527032302
38,East Asia & Pacific (IDA & IBRD countries),TEA,Military expenditure (% of GDP),1.82719435290994,1.7665534583311497,1.7410890189228303,1.66648394053306,1.78993090772319,1.71433048019432,1.86984540554071,1.9441538215163503,1.92526197190983,1.86500375981904,1.7942704771839397,1.78303813219318,1.75528998204979,1.7337249261531897,1.8982191750159099,1.7356205964524698,1.6868389470623701,1.68577574256323,1.7443110527032302
39,East Asia & Pacific (IDA & IBRD countries),TEA,Military expenditure (% of GDP),1.82719435290994,1.7665534583311497,1.7410890189228303,1.66648394053306,1.78993090772319,1.71433048019432,1.86984540554071,1.9441538215163503,1.92526197190983,1.86500375981904,1.7942704771839397,1.78303813219318,1.75528998204979,1.7337249261531897,1.8982191750159099,1.7356205964524698,1.6868389470623701,1.68577574256323,1.7443110527032302
40,Early-demographic dividend,EAR,Military expenditure (% of GDP),2.7167655003709603,2.60682036079496,2.73886636224734,2.8230105367773097,2.66622868548542,2.53726547816099,2.5296865528767403,2.4911338896101203,2.4382495917493197,2.37131006399012,2.32157900367959,2.24267571138256,2.23894624061049,2.2197494952197503,2.48735225333998,2.2877809848905897,2.1946744906816202,2.26549823669363,2.3745349546090297
41,East Asia & Pacific,EAS,Military expenditure (% of GDP),1.40421384957084,1.4387827296978102,1.45198879453582,1.41971607997794,1.42028491688595,1.3721599745881399,1.4466511008346399,1.49032377053597,1.48964019856765,1.47198273439123,1.4899775775306898,1.52193172547815,1.5387523599491297,1.538199765826,1.6468804253521299,1.5581458758833602,1.5483976053915,1.5459671462325901,1.6090658779552298
42,Europe & Central Asia (excluding high income),ECA,Military expenditure (% of GDP),3.44672851170685,3.50000864618368,3.7037570189947098,2.78785494716321,3.2030804716718,3.1994636707113395,3.24129878511317,3.4130340928983505,3.1976710358211404,2.83198249613526,2.74562096128649,2.72065699861711,2.65454329053013,2.6578589703082405,3.08823082041035,2.8569571225477004,2.76531072435871,2.9348731900519,2.9837548377342897
43,Europe & Central Asia,ECS,Military expenditure (% of GDP),2.01364379180164,1.9906558107674,1.98177076758556,1.8701232865183202,1.8497070486059402,1.8263947159037501,1.79692360093044,1.8181951917119097,1.8044697157106702,1.7629252448996202,1.7339589161838702,1.69726177859292,1.67539480349215,1.7070471977889898,1.8143611739358798,1.7611988584971001,1.71128992894983,1.74805360141543,1.71390144449137
44,Ecuador,ECU,Military expenditure (% of GDP),2.34132011021456,1.95039752732418,2.10417123484069,2.3572348647488197,1.7519250460176299,1.45207595274333,1.56937598177954,1.76889198532555,2.2785533646602003,1.9403327987761998,2.29840279075247,2.02982587683564,2.56823582019659,2.6650417359945897,3.1174180881202798,3.01055129218138,3.0951100565987497,2.9454528646745097,2.8758906830518502
45,"Egypt, Arab Rep.",EGY,Military expenditure (% of GDP),3.08203623414837,2.9748118697964503,2.8414852184644706,2.65938329094369,2.5697674781427597,2.55126513982739,2.98556856033807,3.27845479650374,3.17728527009726,2.8775312365359698,2.71422040657605,2.60621860261331,2.3796346750970896,2.1807854853701603,2.03264504307225,1.95296704226796,1.83702555925574,1.6481757926792902,1.61005697699419
46,Euro area,EMU,Military expenditure (% of GDP),1.7934424186173001,1.77888648547144,1.7424317021002,1.7017593602010102,1.6822833604438099,1.6500334992505699,1.6027943288635502,1.5875554201480702,1.58679895140905,1.57171125222426,1.5339366267941998,1.48296716156613,1.4435633076870098,1.4818821401878601,1.57493118203781,1.50418752934119,1.44004478870243,1.42978682236545,1.3798916995736998
47,Spain,ESP,Military expenditure (% of GDP),1.91702239465122,1.81443901615473,1.7228156794418201,1.75731994886122,1.75523458900652,1.7255179883945801,1.62958403293614,1.45597370162444,1.42254439300681,1.4302211796792599,1.38717775355122,1.3700074614747801,1.36310631227691,1.3676204845066597,1.3583538369603898,1.3873781239833,1.33187655521014,1.4236373034985,1.27277066255826
48,Estonia,EST,Military expenditure (% of GDP),0.958098327008493,0.8735960738378309,1.0467724867254,1.0674917182744799,1.2871133644756598,1.37632711527768,1.50221446192756,1.66712950092163,1.74304929525979,1.6996892247017,1.4509199321798998,1.38842243631458,1.65758213404856,1.7650496913817901,1.7889383899733897,1.6864700671299198,1.66377451337711,1.8835795826563502,1.89666661409576
49,Ethiopia,ETH,Military expenditure (% of GDP),2.22561605430131,2.1171384891138203,3.3431774775411998,7.27693614895529,9.50694268259021,7.6138439057772604,4.34902077753107,3.71938809903571,3.23884273442423,3.07265040654432,2.7615514355536197,2.26653738405811,1.86327401952308,1.48980921711378,1.18480259623383,1.13358648537969,1.0907074439920998,0.868362090380475,0.806417117446453
50,European Union,EUU,Military expenditure (% of GDP),1.82867894095317,1.8105776177671498,1.7796659088556102,1.7359446490232102,1.7055753362478403,1.6679388875776202,1.6241464896539899,1.6080468476921101,1.60203713379736,1.57680773825567,1.5433454456263,1.49179423652926,1.4541600638446102,1.47426414577574,1.5550873877923401,1.4918337614164998,1.42727414070379,1.4191381080368601,1.37114597863998
51,Fragile and conflict affected situations,FCS,Military expenditure (% of GDP),2.12903025110722,1.8669527778086998,2.24457571277451,2.3479470585071405,2.32866969168287,2.14165655662242,2.1308977586595903,2.10373998264481,1.90422161348492,1.86423607296596,1.7717058833456698,1.6890952503152201,1.77005558073554,1.77781098324808,1.74500274569967,1.3729285558131998,1.42181185206127,1.49371538776887,1.92825708450397
52,Finland,FIN,Military expenditure (% of GDP),1.42254149924916,1.5304722712130099,1.5351550506601201,1.46317555780765,1.22310377157804,1.2411475036877802,1.14451283258445,1.15463722865486,1.44685726264926,1.47016356457354,1.46719042878277,1.4447666748334802,1.2908879440068701,1.3949173943322501,1.56693259623516,1.5000740535632602,1.4979504137268898,1.5360898529978502,1.54127610185996
53,Fiji,FJI,Military expenditure (% of GDP),1.77833881290054,1.54284989476157,1.4786073305183602,1.36402894657776,1.2260479507615,1.9024792484704798,1.97650995967867,1.67751009856116,1.6102762500652,1.71575938748871,1.44642485807714,1.75752154846003,2.23709999847122,1.52095281013957,1.7865792568122398,1.60512894075313,1.6104039180093899,1.49096169403815,1.3867774478535602
54,France,FRA,Military expenditure (% of GDP),2.4924961893683597,2.4144739505933503,2.37540965314127,2.2262083065276803,2.17784297022174,2.08501824480333,2.03069528996546,2.04625799037992,2.0956804128006,2.10435083527246,2.0237069189263703,1.97509829987374,1.90752863357749,1.89707589581907,2.0981473345272903,1.96941935275241,1.8914062136108702,1.8710805998475701,1.8498759182869398
55,United Kingdom,GBR,Military expenditure (% of GDP),2.56359446024741,2.44702977091801,2.2963729499775,2.24575228149042,2.1849464388580597,2.1389996337235098,2.1730622970791797,2.23691751848759,2.2967063866431,2.2452991726422002,2.18420770288165,2.13119635555446,2.139425291383,2.2594531192635,2.4184351810712,2.36792473035643,2.28739421092508,2.18544195437133,2.06502466578136
56,Ghana,GHA,Military expenditure (% of GDP),0.46609265809995204,0.39354083541621404,0.40542857316643605,0.47170600610907004,0.471795170915902,0.627279006121547,0.373922952383641,0.3683538270859621,0.42851277702141904,0.38977726425766496,0.3674592972885829,0.371042977391259,0.509249882381586,0.39844462007443704,0.45535236365668996,0.380677683684574,0.592259762655998,0.804165256141085,0.53339642720974
57,Greece,GRC,Military expenditure (% of GDP),3.17319019644845,3.31191328182087,3.36586889039913,3.53386881535161,3.36046994465272,3.4653553200888103,3.25141285622817,3.07737457530621,2.4938947524985804,2.60567252971209,2.8365962771118904,2.7834188702649802,2.6793059214126402,2.98305234467131,3.2248411378296398,2.727009925486,2.47694916546224,2.40769137499271,2.35768125078197
58,Guatemala,GTM,Military expenditure (% of GDP),1.08042737364637,0.895717413539242,0.7428179433222399,0.7208398509941779,0.675600759866063,0.918401634718749,1.05206292918867,0.7622450260542941,0.815655342525256,0.479416089056921,0.3839136567354579,0.43182946456192,0.39845660146699297,0.42542117101512,0.390659246814427,0.410755661925454,0.41429982628570794,0.445274168144707,0.46379358715492897
59,High income,HIC,Military expenditure (% of GDP),2.41486692595638,2.35097539297165,2.36483087260906,2.32616087485385,2.2430745865965,2.2509455017903996,2.27931981353888,2.3925080151993,2.4743674201310197,2.49067231742516,2.5161196898501,2.49074977682762,2.46841532588145,2.56799186850659,2.8246232379438503,2.79096828506073,2.6970430916385095,2.62891369734714,2.51748030858015
60,Heavily indebted poor countries (HIPC),HPC,Military expenditure (% of GDP),1.5755212729729098,1.52970224988302,1.5483783812361398,2.17531725968827,2.4126005135294197,2.09544173936348,1.96262802561463,1.8552076204944,1.6436464562156499,1.9102640410693201,1.67971174683446,1.7577229691204,1.96515351193941,1.9808421605678201,1.9745038146304097,1.4201592267407501,1.3490635685442298,1.2170591194020501,1.27599364923969
61,Croatia,HRV,Military expenditure (% of GDP),9.31501043048842,8.29201114721082,8.94249252887489,6.60021947195919,4.4296297097959405,3.03005577712821,2.7027737725454197,2.73063333651169,2.04629888221727,1.7601437494594399,1.76232843721919,1.68580508013674,1.6284306152931898,1.8391379517934099,1.80045046868212,1.69692127126138,1.7731844262190801,1.6893828307869199,1.6454335658238601
62,Hungary,HUN,Military expenditure (% of GDP),1.32472748303328,1.2590610397978301,1.4766844027822599,1.2721641748015,1.43361259969176,1.51310022700998,1.5701270901465703,1.5937738020925802,1.64262159438689,1.47272381889096,1.41202878738717,1.22300995957572,1.2702581061045701,1.182210686841,1.1300831603758401,1.03176909970281,1.0456373372024301,1.03418692234589,0.946637051715579
63,IBRD only,IBD,Military expenditure (% of GDP),2.16703949897461,2.0849067082767903,2.0753659615934597,1.93306312408248,1.9923700138770402,1.9165329713591102,2.0021742553592,2.05348183840048,2.01833605381304,1.9641273051030201,1.9436526758596497,1.91156958857882,1.88612588533364,1.9092507474366298,2.09339055227797,1.94789286596764,1.8828198608086597,1.9141182135581898,1.96159424392489
64,IDA & IBRD total,IBT,Military expenditure (% of GDP),2.1925557884992,2.10893829028479,2.09362742704888,1.97107446452002,2.0323096524944897,1.94306169852182,2.01636449556348,2.06860115859709,2.0218864084923,1.9716471115587,1.9384493718549902,1.90046680673796,1.8798714343256997,1.8973548263426598,2.07225509932032,1.9242259330498002,1.8643887857567798,1.89034091675612,1.93113060049131
65,IDA total,IDA,Military expenditure (% of GDP),2.59774464260608,2.47343633607934,2.3762601895798197,2.58994551461337,2.60859429820282,2.30158369292279,2.21657632078615,2.26934261651061,2.06694570791824,2.06910496250871,1.86866779313689,1.74987434922208,1.7876906946715598,1.72094023389232,1.7536153965914199,1.5302942989801,1.5420649016995702,1.4893473137993702,1.44935532494078
66,IDA blend,IDB,Military expenditure (% of GDP),2.98015961260659,2.91568961222713,2.7115777937299503,2.7481498447860098,2.60517460361312,2.26732861894194,2.15994714975496,2.29761055008702,2.03655135779464,1.96320050339024,1.74711390594926,1.52921867085909,1.47933590344303,1.47063666616543,1.48294773287399,1.44828081373325,1.46123152972588,1.46248674645591,1.4074795580446802
67,Indonesia,IDN,Military expenditure (% of GDP),1.2263098606423601,1.2643925282780801,1.49774173762735,1.01911684387405,0.8108126540150759,0.684483763500435,0.5727926527042131,0.700120208801041,0.909285036773652,0.945714621727218,0.7507893940049308,0.65870277762871,0.71236193115127,0.5789458044933872,0.5711338919964231,0.6175870919519321,0.653776702606807,0.711549473406383,0.9187698391830659
68,IDA only,IDX,Military expenditure (% of GDP),2.21395418508021,2.06049840518495,2.07271765387139,2.4546724311044397,2.61178706816885,2.3322840231122,2.2714786533511604,2.24064741500173,2.09473347043345,2.16629869186757,1.98819654877986,1.99990270442523,2.13265588022749,1.99656223634932,2.0210745464198796,1.62831402061329,1.6389482087631202,1.5218165657805902,1.4981486715617098
69,India,IND,Military expenditure (% of GDP),2.57848357246069,2.4727682254674,2.64773242601716,2.72731141679376,2.95719564743412,2.94892990622572,2.9244355462896,2.82686683045838,2.6777769322274803,2.82875224798105,2.7549076662149603,2.5268086302634503,2.34263388324219,2.5501948469465696,2.8934959701011,2.7074640421781804,2.65149668110065,2.53734660363375,2.47272671433353
70,Ireland,IRL,Military expenditure (% of GDP),1.01435938826102,0.989927158967187,0.9240661273830201,0.823869515994083,0.750676498659298,0.6956977421135471,0.7035171562693641,0.6340137203860811,0.587540935936822,0.568322292110072,0.540993178557354,0.5129362977857129,0.508412566050829,0.575494191056292,0.59911623216449,0.5735925611020489,0.547571548297709,0.5144599898238429,0.501276690214209
71,"Iran, Islamic Rep.",IRN,Military expenditure (% of GDP),2.1541658849803897,2.24486451064281,2.49887472505777,2.62907924769004,2.40455173780106,2.2950422215257205,2.4181792967932405,2.1745763661274298,2.4050402653568996,2.83455780463948,3.0366544980481702,3.31519380033441,2.7492986893445996,2.7752572000250093,3.1543116957535497,2.9069126065035897,2.38163454250427,2.75703583035865,2.2445347910793196
72,Israel,ISR,Military expenditure (% of GDP),7.918743906467741,7.729654187338751,7.47926785987447,6.980216665609991,6.53012330164809,6.29716498346273,6.50806312310061,6.594013340015941,6.486405990792,6.35803509669135,6.264912690414739,6.04956445483926,6.367865558416,6.391801084464889,6.14811192852559,5.936345040026751,5.79375335779688,5.67159045259395,5.573191343100739
73,Italy,ITA,Military expenditure (% of GDP),1.4678431433463701,1.5884922793503702,1.62669279946621,1.64450887913205,1.68329979808882,1.74105950432123,1.67936473768145,1.7061872461629,1.70899553724228,1.68267326961679,1.60517041562355,1.5254829046466,1.45180754779532,1.5408956084204999,1.55853634702698,1.50682091062437,1.48613565534828,1.4367372998236498,1.4061281724513
74,Jamaica,JAM,Military expenditure (% of GDP),0.5387092431427729,0.567656626792595,0.6550548268174139,0.544947828971664,0.5110515264186729,0.48631976129697396,0.504358949501446,0.585431033566746,0.5815962975886579,0.5359699675595301,0.5276636946188971,0.608922318763779,0.65245791026588,0.9533582656342521,0.947214898621787,0.874213170720373,0.9254452620105741,0.929816796754045,0.899595042511711
75,Jordan,JOR,Military expenditure (% of GDP),4.45424850464514,6.02691751674709,6.13150620936661,6.274621651009821,6.28223322141843,6.25655642564826,5.893078535147869,5.44601446661176,6.00105948173936,5.14172128874042,4.79532278988433,4.65932400854871,6.033917370032389,6.182098132810099,6.5840008370091,5.895420846491049,5.52974284938772,4.760650365749281,4.3011737314912795
