,country,year,sex,age,suicides_no,population,suicides/100k pop,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),AvgTemperature,higher/lower,military_exp
0,Albania,1997,male,25-34 years,36,236000,15.25,,"2,359,903,108",793,22.18599033816425,higher,5.972268207194968
1,Albania,1997,male,15-24 years,33,244400,13.5,,"2,359,903,108",793,22.18599033816425,higher,5.972268207194968
2,Albania,1997,male,75+ years,3,25400,11.81,,"2,359,903,108",793,22.18599033816425,higher,5.972268207194968
3,Albania,1997,male,35-54 years,30,380800,7.88,,"2,359,903,108",793,22.18599033816425,higher,5.972268207194968
4,Albania,1997,female,15-24 years,21,294000,7.14,,"2,359,903,108",793,22.18599033816425,higher,5.972268207194968
5,Albania,1997,male,55-74 years,12,180300,6.66,,"2,359,903,108",793,22.18599033816425,higher,5.972268207194968
6,Albania,1997,female,25-34 years,16,273900,5.84,,"2,359,903,108",793,22.18599033816425,higher,5.972268207194968
7,Albania,1997,female,75+ years,2,42100,4.75,,"2,359,903,108",793,22.18599033816425,higher,5.972268207194968
8,Albania,1997,female,35-54 years,7,370100,1.89,,"2,359,903,108",793,22.18599033816425,higher,5.972268207194968
9,Albania,1997,female,5-14 years,6,361800,1.66,,"2,359,903,108",793,22.18599033816425,higher,5.972268207194968
10,Albania,1997,male,5-14 years,4,381500,1.05,,"2,359,903,108",793,22.18599033816425,higher,5.972268207194968
11,Albania,1997,female,55-74 years,0,187000,0.0,,"2,359,903,108",793,22.18599033816425,higher,5.972268207194968
12,Albania,1998,male,75+ years,3,25800,11.63,,"2,707,123,772",899,16.451388888888893,lower,2.64201188106298
13,Albania,1998,male,15-24 years,27,248800,10.85,,"2,707,123,772",899,16.451388888888893,lower,2.64201188106298
14,Albania,1998,female,15-24 years,32,295600,10.83,,"2,707,123,772",899,16.451388888888893,lower,2.64201188106298
15,Albania,1998,male,25-34 years,26,240400,10.82,,"2,707,123,772",899,16.451388888888893,lower,2.64201188106298
16,Albania,1998,male,35-54 years,29,388200,7.47,,"2,707,123,772",899,16.451388888888893,lower,2.64201188106298
17,Albania,1998,male,55-74 years,9,183800,4.9,,"2,707,123,772",899,16.451388888888893,lower,2.64201188106298
18,Albania,1998,female,25-34 years,10,275300,3.63,,"2,707,123,772",899,16.451388888888893,lower,2.64201188106298
19,Albania,1998,female,55-74 years,6,188200,3.19,,"2,707,123,772",899,16.451388888888893,lower,2.64201188106298
20,Albania,1998,female,35-54 years,9,372100,2.42,,"2,707,123,772",899,16.451388888888893,lower,2.64201188106298
21,Albania,1998,male,5-14 years,2,388400,0.51,,"2,707,123,772",899,16.451388888888893,lower,2.64201188106298
22,Albania,1998,female,5-14 years,1,363800,0.27,,"2,707,123,772",899,16.451388888888893,lower,2.64201188106298
23,Albania,1998,female,75+ years,0,42300,0.0,,"2,707,123,772",899,16.451388888888893,lower,2.64201188106298
24,Albania,1999,male,75+ years,3,25900,11.58,,"3,414,760,915",1127,17.287200628190018,lower,17.334692213615998
25,Albania,1999,male,15-24 years,24,250600,9.58,,"3,414,760,915",1127,17.287200628190018,lower,17.334692213615998
26,Albania,1999,female,75+ years,4,42400,9.43,,"3,414,760,915",1127,17.287200628190018,lower,17.334692213615998
27,Albania,1999,male,35-54 years,31,391100,7.93,,"3,414,760,915",1127,17.287200628190018,lower,17.334692213615998
28,Albania,1999,male,25-34 years,19,242300,7.84,,"3,414,760,915",1127,17.287200628190018,lower,17.334692213615998
29,Albania,1999,male,55-74 years,14,185200,7.56,,"3,414,760,915",1127,17.287200628190018,lower,17.334692213615998
30,Albania,1999,female,15-24 years,19,296800,6.4,,"3,414,760,915",1127,17.287200628190018,lower,17.334692213615998
31,Albania,1999,female,25-34 years,13,276500,4.7,,"3,414,760,915",1127,17.287200628190018,lower,17.334692213615998
32,Albania,1999,female,55-74 years,6,188800,3.18,,"3,414,760,915",1127,17.287200628190018,lower,17.334692213615998
33,Albania,1999,female,35-54 years,5,373600,1.34,,"3,414,760,915",1127,17.287200628190018,lower,17.334692213615998
34,Albania,1999,female,5-14 years,1,365200,0.27,,"3,414,760,915",1127,17.287200628190018,lower,17.334692213615998
35,Albania,1999,male,5-14 years,0,391300,0.0,,"3,414,760,915",1127,17.287200628190018,lower,17.334692213615998
36,Albania,2000,male,25-34 years,17,232000,7.33,0.6559999999999999,"3,632,043,908",1299,17.3205251360871,lower,6.39260315427404
37,Albania,2000,male,55-74 years,10,177400,5.64,0.6559999999999999,"3,632,043,908",1299,17.3205251360871,lower,6.39260315427404
38,Albania,2000,female,75+ years,2,37800,5.29,0.6559999999999999,"3,632,043,908",1299,17.3205251360871,lower,6.39260315427404
39,Albania,2000,male,75+ years,1,24900,4.02,0.6559999999999999,"3,632,043,908",1299,17.3205251360871,lower,6.39260315427404
40,Albania,2000,female,15-24 years,6,263900,2.27,0.6559999999999999,"3,632,043,908",1299,17.3205251360871,lower,6.39260315427404
41,Albania,2000,male,15-24 years,5,240000,2.08,0.6559999999999999,"3,632,043,908",1299,17.3205251360871,lower,6.39260315427404
42,Albania,2000,female,35-54 years,5,332200,1.51,0.6559999999999999,"3,632,043,908",1299,17.3205251360871,lower,6.39260315427404
43,Albania,2000,female,25-34 years,3,245800,1.22,0.6559999999999999,"3,632,043,908",1299,17.3205251360871,lower,6.39260315427404
44,Albania,2000,male,35-54 years,4,374700,1.07,0.6559999999999999,"3,632,043,908",1299,17.3205251360871,lower,6.39260315427404
45,Albania,2000,male,5-14 years,1,374900,0.27,0.6559999999999999,"3,632,043,908",1299,17.3205251360871,lower,6.39260315427404
46,Albania,2000,female,5-14 years,0,324700,0.0,0.6559999999999999,"3,632,043,908",1299,17.3205251360871,lower,6.39260315427404
47,Albania,2000,female,55-74 years,0,168000,0.0,0.6559999999999999,"3,632,043,908",1299,17.3205251360871,lower,6.39260315427404
48,Albania,2001,male,25-34 years,22,206484,10.65,,"4,060,758,804",1451,16.242000000000004,lower,4.52435381521461
49,Albania,2001,male,35-54 years,34,378826,8.98,,"4,060,758,804",1451,16.242000000000004,lower,4.52435381521461
50,Albania,2001,male,55-74 years,11,196670,5.59,,"4,060,758,804",1451,16.242000000000004,lower,4.52435381521461
51,Albania,2001,female,75+ years,2,47254,4.23,,"4,060,758,804",1451,16.242000000000004,lower,4.52435381521461
52,Albania,2001,male,15-24 years,10,256039,3.91,,"4,060,758,804",1451,16.242000000000004,lower,4.52435381521461
53,Albania,2001,female,15-24 years,9,271359,3.32,,"4,060,758,804",1451,16.242000000000004,lower,4.52435381521461
54,Albania,2001,female,35-54 years,12,370191,3.24,,"4,060,758,804",1451,16.242000000000004,lower,4.52435381521461
55,Albania,2001,male,75+ years,1,31044,3.22,,"4,060,758,804",1451,16.242000000000004,lower,4.52435381521461
56,Albania,2001,female,55-74 years,6,189799,3.16,,"4,060,758,804",1451,16.242000000000004,lower,4.52435381521461
57,Albania,2001,male,5-14 years,6,321556,1.87,,"4,060,758,804",1451,16.242000000000004,lower,4.52435381521461
58,Albania,2001,female,25-34 years,4,222771,1.8,,"4,060,758,804",1451,16.242000000000004,lower,4.52435381521461
59,Albania,2001,female,5-14 years,2,307356,0.65,,"4,060,758,804",1451,16.242000000000004,lower,4.52435381521461
60,Albania,2002,male,75+ years,4,31007,12.9,,"4,435,078,648",1573,17.38959212376933,lower,2.869932445125749
61,Albania,2002,male,25-34 years,23,206286,11.15,,"4,435,078,648",1573,17.38959212376933,lower,2.869932445125749
62,Albania,2002,male,35-54 years,35,382139,9.16,,"4,435,078,648",1573,17.38959212376933,lower,2.869932445125749
63,Albania,2002,male,55-74 years,13,198130,6.56,,"4,435,078,648",1573,17.38959212376933,lower,2.869932445125749
64,Albania,2002,male,15-24 years,15,263067,5.7,,"4,435,078,648",1573,17.38959212376933,lower,2.869932445125749
65,Albania,2002,female,15-24 years,14,275970,5.07,,"4,435,078,648",1573,17.38959212376933,lower,2.869932445125749
66,Albania,2002,female,35-54 years,15,375113,4.0,,"4,435,078,648",1573,17.38959212376933,lower,2.869932445125749
67,Albania,2002,female,25-34 years,7,223685,3.13,,"4,435,078,648",1573,17.38959212376933,lower,2.869932445125749
68,Albania,2002,female,75+ years,1,47407,2.11,,"4,435,078,648",1573,17.38959212376933,lower,2.869932445125749
69,Albania,2002,female,55-74 years,4,191712,2.09,,"4,435,078,648",1573,17.38959212376933,lower,2.869932445125749
70,Albania,2002,female,5-14 years,1,304850,0.33,,"4,435,078,648",1573,17.38959212376933,lower,2.869932445125749
71,Albania,2002,male,5-14 years,1,319473,0.31,,"4,435,078,648",1573,17.38959212376933,lower,2.869932445125749
72,Albania,2003,female,75+ years,6,49088,12.22,,"5,746,945,913",2021,17.58602646968298,lower,3.76147907354734
73,Albania,2003,male,55-74 years,16,201520,7.94,,"5,746,945,913",2021,17.58602646968298,lower,3.76147907354734
74,Albania,2003,male,35-54 years,28,386196,7.25,,"5,746,945,913",2021,17.58602646968298,lower,3.76147907354734
75,Albania,2003,male,15-24 years,15,273235,5.49,,"5,746,945,913",2021,17.58602646968298,lower,3.76147907354734
76,Albania,2003,female,15-24 years,14,283709,4.93,,"5,746,945,913",2021,17.58602646968298,lower,3.76147907354734
77,Albania,2003,female,55-74 years,9,195699,4.6,,"5,746,945,913",2021,17.58602646968298,lower,3.76147907354734
78,Albania,2003,male,25-34 years,9,205433,4.38,,"5,746,945,913",2021,17.58602646968298,lower,3.76147907354734
79,Albania,2003,female,25-34 years,9,222941,4.04,,"5,746,945,913",2021,17.58602646968298,lower,3.76147907354734
80,Albania,2003,female,35-54 years,13,381760,3.41,,"5,746,945,913",2021,17.58602646968298,lower,3.76147907354734
81,Albania,2003,male,75+ years,1,32667,3.06,,"5,746,945,913",2021,17.58602646968298,lower,3.76147907354734
82,Albania,2003,male,5-14 years,4,313204,1.28,,"5,746,945,913",2021,17.58602646968298,lower,3.76147907354734
83,Albania,2003,female,5-14 years,0,298477,0.0,,"5,746,945,913",2021,17.58602646968298,lower,3.76147907354734
84,Albania,2004,male,75+ years,4,35526,11.26,,"7,314,865,176",2544,16.402130898021305,lower,3.47118018672779
85,Albania,2004,male,35-54 years,39,391767,9.95,,"7,314,865,176",2544,16.402130898021305,lower,3.47118018672779
86,Albania,2004,male,25-34 years,16,203938,7.85,,"7,314,865,176",2544,16.402130898021305,lower,3.47118018672779
87,Albania,2004,female,15-24 years,20,292268,6.84,,"7,314,865,176",2544,16.402130898021305,lower,3.47118018672779
88,Albania,2004,male,15-24 years,19,286768,6.63,,"7,314,865,176",2544,16.402130898021305,lower,3.47118018672779
89,Albania,2004,female,75+ years,3,50970,5.89,,"7,314,865,176",2544,16.402130898021305,lower,3.47118018672779
90,Albania,2004,female,25-34 years,11,222389,4.95,,"7,314,865,176",2544,16.402130898021305,lower,3.47118018672779
91,Albania,2004,male,55-74 years,10,207202,4.83,,"7,314,865,176",2544,16.402130898021305,lower,3.47118018672779
92,Albania,2004,female,35-54 years,17,391436,4.34,,"7,314,865,176",2544,16.402130898021305,lower,3.47118018672779
93,Albania,2004,female,55-74 years,3,203841,1.47,,"7,314,865,176",2544,16.402130898021305,lower,3.47118018672779
94,Albania,2004,female,5-14 years,3,286705,1.05,,"7,314,865,176",2544,16.402130898021305,lower,3.47118018672779
95,Albania,2004,male,5-14 years,1,302181,0.33,,"7,314,865,176",2544,16.402130898021305,lower,3.47118018672779
96,Albania,2005,female,15-24 years,0,281922,0.0,0.695,"8,158,548,717",2931,16.006274869911223,lower,3.69224094698531
97,Albania,2005,female,25-34 years,0,190745,0.0,0.695,"8,158,548,717",2931,16.006274869911223,lower,3.69224094698531
98,Albania,2005,female,35-54 years,0,386513,0.0,0.695,"8,158,548,717",2931,16.006274869911223,lower,3.69224094698531
99,Albania,2005,female,5-14 years,0,276559,0.0,0.695,"8,158,548,717",2931,16.006274869911223,lower,3.69224094698531
100,Albania,2005,female,55-74 years,0,210998,0.0,0.695,"8,158,548,717",2931,16.006274869911223,lower,3.69224094698531
101,Albania,2005,female,75+ years,0,53191,0.0,0.695,"8,158,548,717",2931,16.006274869911223,lower,3.69224094698531
102,Albania,2005,male,15-24 years,0,281675,0.0,0.695,"8,158,548,717",2931,16.006274869911223,lower,3.69224094698531
103,Albania,2005,male,25-34 years,0,177519,0.0,0.695,"8,158,548,717",2931,16.006274869911223,lower,3.69224094698531
104,Albania,2005,male,35-54 years,0,380242,0.0,0.695,"8,158,548,717",2931,16.006274869911223,lower,3.69224094698531
105,Albania,2005,male,5-14 years,0,291367,0.0,0.695,"8,158,548,717",2931,16.006274869911223,lower,3.69224094698531
106,Albania,2005,male,55-74 years,0,214118,0.0,0.695,"8,158,548,717",2931,16.006274869911223,lower,3.69224094698531
107,Albania,2005,male,75+ years,0,38471,0.0,0.695,"8,158,548,717",2931,16.006274869911223,lower,3.69224094698531
108,Albania,2006,female,15-24 years,0,283138,0.0,,"8,992,642,349",3235,15.486034376918347,lower,3.76149530543532
109,Albania,2006,female,25-34 years,0,186391,0.0,,"8,992,642,349",3235,15.486034376918347,lower,3.76149530543532
110,Albania,2006,female,35-54 years,0,388746,0.0,,"8,992,642,349",3235,15.486034376918347,lower,3.76149530543532
111,Albania,2006,female,5-14 years,0,267316,0.0,,"8,992,642,349",3235,15.486034376918347,lower,3.76149530543532
112,Albania,2006,female,55-74 years,0,215907,0.0,,"8,992,642,349",3235,15.486034376918347,lower,3.76149530543532
113,Albania,2006,female,75+ years,0,56011,0.0,,"8,992,642,349",3235,15.486034376918347,lower,3.76149530543532
114,Albania,2006,male,15-24 years,0,286679,0.0,,"8,992,642,349",3235,15.486034376918347,lower,3.76149530543532
115,Albania,2006,male,25-34 years,0,174092,0.0,,"8,992,642,349",3235,15.486034376918347,lower,3.76149530543532
116,Albania,2006,male,35-54 years,0,379076,0.0,,"8,992,642,349",3235,15.486034376918347,lower,3.76149530543532
117,Albania,2006,male,5-14 years,0,282678,0.0,,"8,992,642,349",3235,15.486034376918347,lower,3.76149530543532
118,Albania,2006,male,55-74 years,0,219360,0.0,,"8,992,642,349",3235,15.486034376918347,lower,3.76149530543532
119,Albania,2006,male,75+ years,0,40782,0.0,,"8,992,642,349",3235,15.486034376918347,lower,3.76149530543532
120,Albania,2007,male,75+ years,8,42366,18.88,,"10,701,011,897",3863,16.29410866910867,lower,3.11405449295742
121,Albania,2007,male,35-54 years,29,378626,7.66,,"10,701,011,897",3863,16.29410866910867,lower,3.11405449295742
122,Albania,2007,male,55-74 years,14,224160,6.25,,"10,701,011,897",3863,16.29410866910867,lower,3.11405449295742
123,Albania,2007,female,75+ years,3,57404,5.23,,"10,701,011,897",3863,16.29410866910867,lower,3.11405449295742
124,Albania,2007,male,25-34 years,9,172494,5.22,,"10,701,011,897",3863,16.29410866910867,lower,3.11405449295742
125,Albania,2007,female,15-24 years,13,281080,4.63,,"10,701,011,897",3863,16.29410866910867,lower,3.11405449295742
126,Albania,2007,male,15-24 years,13,288349,4.51,,"10,701,011,897",3863,16.29410866910867,lower,3.11405449295742
127,Albania,2007,female,25-34 years,8,183629,4.36,,"10,701,011,897",3863,16.29410866910867,lower,3.11405449295742
128,Albania,2007,female,55-74 years,9,221120,4.07,,"10,701,011,897",3863,16.29410866910867,lower,3.11405449295742
129,Albania,2007,female,35-54 years,14,391811,3.57,,"10,701,011,897",3863,16.29410866910867,lower,3.11405449295742
130,Albania,2007,male,5-14 years,4,272497,1.47,,"10,701,011,897",3863,16.29410866910867,lower,3.11405449295742
131,Albania,2007,female,5-14 years,0,256808,0.0,,"10,701,011,897",3863,16.29410866910867,lower,3.11405449295742
132,Albania,2008,male,25-34 years,21,172855,12.15,,"12,881,352,688",4672,15.923992673992677,lower,3.5731203644916003
133,Albania,2008,male,35-54 years,37,377119,9.81,,"12,881,352,688",4672,15.923992673992677,lower,3.5731203644916003
134,Albania,2008,male,55-74 years,21,228672,9.18,,"12,881,352,688",4672,15.923992673992677,lower,3.5731203644916003
135,Albania,2008,female,75+ years,5,59369,8.42,,"12,881,352,688",4672,15.923992673992677,lower,3.5731203644916003
136,Albania,2008,female,15-24 years,20,276073,7.24,,"12,881,352,688",4672,15.923992673992677,lower,3.5731203644916003
137,Albania,2008,female,25-34 years,9,182663,4.93,,"12,881,352,688",4672,15.923992673992677,lower,3.5731203644916003
138,Albania,2008,female,35-54 years,19,393832,4.82,,"12,881,352,688",4672,15.923992673992677,lower,3.5731203644916003
139,Albania,2008,male,75+ years,2,44574,4.49,,"12,881,352,688",4672,15.923992673992677,lower,3.5731203644916003
140,Albania,2008,male,15-24 years,11,286702,3.84,,"12,881,352,688",4672,15.923992673992677,lower,3.5731203644916003
141,Albania,2008,female,55-74 years,7,226448,3.09,,"12,881,352,688",4672,15.923992673992677,lower,3.5731203644916003
142,Albania,2008,male,5-14 years,7,262464,2.67,,"12,881,352,688",4672,15.923992673992677,lower,3.5731203644916003
143,Albania,2008,female,5-14 years,1,246288,0.41,,"12,881,352,688",4672,15.923992673992677,lower,3.5731203644916003
144,Albania,2009,female,15-24 years,0,270003,0.0,,"12,044,212,904",4387,16.197907048322552,lower,4.70961004832051
145,Albania,2009,female,25-34 years,0,182712,0.0,,"12,044,212,904",4387,16.197907048322552,lower,4.70961004832051
146,Albania,2009,female,35-54 years,0,394286,0.0,,"12,044,212,904",4387,16.197907048322552,lower,4.70961004832051
147,Albania,2009,female,5-14 years,0,236174,0.0,,"12,044,212,904",4387,16.197907048322552,lower,4.70961004832051
148,Albania,2009,female,55-74 years,0,233302,0.0,,"12,044,212,904",4387,16.197907048322552,lower,4.70961004832051
149,Albania,2009,female,75+ years,0,61582,0.0,,"12,044,212,904",4387,16.197907048322552,lower,4.70961004832051
150,Albania,2009,male,15-24 years,0,283448,0.0,,"12,044,212,904",4387,16.197907048322552,lower,4.70961004832051
151,Albania,2009,male,25-34 years,0,174955,0.0,,"12,044,212,904",4387,16.197907048322552,lower,4.70961004832051
152,Albania,2009,male,35-54 years,0,374365,0.0,,"12,044,212,904",4387,16.197907048322552,lower,4.70961004832051
153,Albania,2009,male,5-14 years,0,253007,0.0,,"12,044,212,904",4387,16.197907048322552,lower,4.70961004832051
154,Albania,2009,male,55-74 years,0,234570,0.0,,"12,044,212,904",4387,16.197907048322552,lower,4.70961004832051
155,Albania,2009,male,75+ years,0,47331,0.0,,"12,044,212,904",4387,16.197907048322552,lower,4.70961004832051
156,Albania,2010,male,55-74 years,20,241852,8.27,0.722,"11,926,953,259",4359,15.871537290715379,lower,4.17758456553984
157,Albania,2010,male,35-54 years,20,371611,5.38,0.722,"11,926,953,259",4359,15.871537290715379,lower,4.17758456553984
158,Albania,2010,male,25-34 years,9,179720,5.01,0.722,"11,926,953,259",4359,15.871537290715379,lower,4.17758456553984
159,Albania,2010,male,75+ years,2,50767,3.94,0.722,"11,926,953,259",4359,15.871537290715379,lower,4.17758456553984
160,Albania,2010,male,15-24 years,10,279508,3.58,0.722,"11,926,953,259",4359,15.871537290715379,lower,4.17758456553984
161,Albania,2010,female,25-34 years,6,183579,3.27,0.722,"11,926,953,259",4359,15.871537290715379,lower,4.17758456553984
162,Albania,2010,female,75+ years,2,64415,3.1,0.722,"11,926,953,259",4359,15.871537290715379,lower,4.17758456553984
163,Albania,2010,female,35-54 years,12,394593,3.04,0.722,"11,926,953,259",4359,15.871537290715379,lower,4.17758456553984
164,Albania,2010,female,55-74 years,7,241491,2.9,0.722,"11,926,953,259",4359,15.871537290715379,lower,4.17758456553984
165,Albania,2010,female,15-24 years,6,263581,2.28,0.722,"11,926,953,259",4359,15.871537290715379,lower,4.17758456553984
166,Albania,2010,female,5-14 years,2,223969,0.89,0.722,"11,926,953,259",4359,15.871537290715379,lower,4.17758456553984
167,Albania,2010,male,5-14 years,0,240939,0.0,0.722,"11,926,953,259",4359,15.871537290715379,lower,4.17758456553984
168,Argentina,1997,male,75+ years,195,490152,39.78,,"292,859,000,000",9057,17.302130898021307,lower,3.9093985598058505
169,Argentina,1997,male,55-74 years,457,2252148,20.29,,"292,859,000,000",9057,17.302130898021307,lower,3.9093985598058505
170,Argentina,1997,male,35-54 years,501,3934581,12.73,,"292,859,000,000",9057,17.302130898021307,lower,3.9093985598058505
171,Argentina,1997,male,25-34 years,213,2460112,8.66,,"292,859,000,000",9057,17.302130898021307,lower,3.9093985598058505
172,Argentina,1997,male,15-24 years,260,3198193,8.13,,"292,859,000,000",9057,17.302130898021307,lower,3.9093985598058505
173,Argentina,1997,female,75+ years,47,854095,5.5,,"292,859,000,000",9057,17.302130898021307,lower,3.9093985598058505
174,Argentina,1997,female,55-74 years,131,2668528,4.91,,"292,859,000,000",9057,17.302130898021307,lower,3.9093985598058505
175,Argentina,1997,female,35-54 years,165,4083427,4.04,,"292,859,000,000",9057,17.302130898021307,lower,3.9093985598058505
176,Argentina,1997,female,15-24 years,113,3161000,3.57,,"292,859,000,000",9057,17.302130898021307,lower,3.9093985598058505
177,Argentina,1997,female,25-34 years,72,2474330,2.91,,"292,859,000,000",9057,17.302130898021307,lower,3.9093985598058505
178,Argentina,1997,male,5-14 years,19,3429860,0.55,,"292,859,000,000",9057,17.302130898021307,lower,3.9093985598058505
179,Argentina,1997,female,5-14 years,11,3327355,0.33,,"292,859,000,000",9057,17.302130898021307,lower,3.9093985598058505
180,Argentina,1998,male,75+ years,201,504164,39.87,,"298,948,250,000",9126,16.533950617283946,lower,3.52809600318196
181,Argentina,1998,male,55-74 years,518,2274972,22.77,,"298,948,250,000",9126,16.533950617283946,lower,3.52809600318196
182,Argentina,1998,male,35-54 years,508,3990829,12.73,,"298,948,250,000",9126,16.533950617283946,lower,3.52809600318196
183,Argentina,1998,male,15-24 years,327,3243944,10.08,,"298,948,250,000",9126,16.533950617283946,lower,3.52809600318196
184,Argentina,1998,male,25-34 years,251,2497189,10.05,,"298,948,250,000",9126,16.533950617283946,lower,3.52809600318196
185,Argentina,1998,female,75+ years,53,883724,6.0,,"298,948,250,000",9126,16.533950617283946,lower,3.52809600318196
186,Argentina,1998,female,55-74 years,140,2696429,5.19,,"298,948,250,000",9126,16.533950617283946,lower,3.52809600318196
187,Argentina,1998,female,15-24 years,114,3200362,3.56,,"298,948,250,000",9126,16.533950617283946,lower,3.52809600318196
188,Argentina,1998,female,35-54 years,147,4143203,3.55,,"298,948,250,000",9126,16.533950617283946,lower,3.52809600318196
189,Argentina,1998,female,25-34 years,52,2512005,2.07,,"298,948,250,000",9126,16.533950617283946,lower,3.52809600318196
190,Argentina,1998,female,5-14 years,20,3353473,0.6,,"298,948,250,000",9126,16.533950617283946,lower,3.52809600318196
191,Argentina,1998,male,5-14 years,16,3456965,0.46,,"298,948,250,000",9126,16.533950617283946,lower,3.52809600318196
192,Argentina,1999,male,75+ years,204,515800,39.55,,"283,523,000,000",8546,16.575396825396815,lower,3.69737423084246
193,Argentina,1999,male,55-74 years,540,2301840,23.46,,"283,523,000,000",8546,16.575396825396815,lower,3.69737423084246
194,Argentina,1999,male,35-54 years,545,4045105,13.47,,"283,523,000,000",8546,16.575396825396815,lower,3.69737423084246
195,Argentina,1999,male,15-24 years,355,3279728,10.82,,"283,523,000,000",8546,16.575396825396815,lower,3.69737423084246
196,Argentina,1999,male,25-34 years,265,2543861,10.42,,"283,523,000,000",8546,16.575396825396815,lower,3.69737423084246
197,Argentina,1999,female,55-74 years,137,2727054,5.02,,"283,523,000,000",8546,16.575396825396815,lower,3.69737423084246
198,Argentina,1999,female,75+ years,44,912898,4.82,,"283,523,000,000",8546,16.575396825396815,lower,3.69737423084246
199,Argentina,1999,female,35-54 years,141,4200203,3.36,,"283,523,000,000",8546,16.575396825396815,lower,3.69737423084246
200,Argentina,1999,female,15-24 years,101,3229424,3.13,,"283,523,000,000",8546,16.575396825396815,lower,3.69737423084246
201,Argentina,1999,female,25-34 years,50,2559176,1.95,,"283,523,000,000",8546,16.575396825396815,lower,3.69737423084246
202,Argentina,1999,male,5-14 years,21,3482230,0.6,,"283,523,000,000",8546,16.575396825396815,lower,3.69737423084246
203,Argentina,1999,female,5-14 years,20,3377543,0.59,,"283,523,000,000",8546,16.575396825396815,lower,3.69737423084246
204,Argentina,2000,male,75+ years,232,525161,44.18,0.762,"284,203,750,000",8462,16.886757990867576,lower,3.5600248725369705
205,Argentina,2000,male,55-74 years,602,2333377,25.8,0.762,"284,203,750,000",8462,16.886757990867576,lower,3.5600248725369705
206,Argentina,2000,male,35-54 years,578,4096814,14.11,0.762,"284,203,750,000",8462,16.886757990867576,lower,3.5600248725369705
207,Argentina,2000,male,15-24 years,463,3306109,14.0,0.762,"284,203,750,000",8462,16.886757990867576,lower,3.5600248725369705
208,Argentina,2000,male,25-34 years,331,2602314,12.72,0.762,"284,203,750,000",8462,16.886757990867576,lower,3.5600248725369705
209,Argentina,2000,female,55-74 years,133,2760512,4.82,0.762,"284,203,750,000",8462,16.886757990867576,lower,3.5600248725369705
210,Argentina,2000,female,75+ years,43,941957,4.56,0.762,"284,203,750,000",8462,16.886757990867576,lower,3.5600248725369705
211,Argentina,2000,female,35-54 years,174,4253771,4.09,0.762,"284,203,750,000",8462,16.886757990867576,lower,3.5600248725369705
212,Argentina,2000,female,15-24 years,116,3249247,3.57,0.762,"284,203,750,000",8462,16.886757990867576,lower,3.5600248725369705
213,Argentina,2000,female,25-34 years,63,2617723,2.41,0.762,"284,203,750,000",8462,16.886757990867576,lower,3.5600248725369705
214,Argentina,2000,female,5-14 years,21,3396135,0.62,0.762,"284,203,750,000",8462,16.886757990867576,lower,3.5600248725369705
215,Argentina,2000,male,5-14 years,18,3502413,0.51,0.762,"284,203,750,000",8462,16.886757990867576,lower,3.5600248725369705
216,Argentina,2001,male,75+ years,250,547473,45.66,,"268,696,750,000",7900,17.41101953601952,lower,3.12724938530975
217,Argentina,2001,male,55-74 years,659,2358654,27.94,,"268,696,750,000",7900,17.41101953601952,lower,3.12724938530975
218,Argentina,2001,male,15-24 years,518,3325440,15.58,,"268,696,750,000",7900,17.41101953601952,lower,3.12724938530975
219,Argentina,2001,male,35-54 years,625,4145861,15.08,,"268,696,750,000",7900,17.41101953601952,lower,3.12724938530975
220,Argentina,2001,male,25-34 years,375,2675285,14.02,,"268,696,750,000",7900,17.41101953601952,lower,3.12724938530975
221,Argentina,2001,female,75+ years,57,978346,5.83,,"268,696,750,000",7900,17.41101953601952,lower,3.12724938530975
222,Argentina,2001,female,15-24 years,166,3262682,5.09,,"268,696,750,000",7900,17.41101953601952,lower,3.12724938530975
223,Argentina,2001,female,55-74 years,137,2788628,4.91,,"268,696,750,000",7900,17.41101953601952,lower,3.12724938530975
224,Argentina,2001,female,35-54 years,210,4306817,4.88,,"268,696,750,000",7900,17.41101953601952,lower,3.12724938530975
225,Argentina,2001,female,25-34 years,82,2690206,3.05,,"268,696,750,000",7900,17.41101953601952,lower,3.12724938530975
226,Argentina,2001,male,5-14 years,29,3519935,0.82,,"268,696,750,000",7900,17.41101953601952,lower,3.12724938530975
227,Argentina,2001,female,5-14 years,24,3411619,0.7,,"268,696,750,000",7900,17.41101953601952,lower,3.12724938530975
228,Argentina,2002,male,75+ years,234,566447,41.31,,"97,724,004,252",2840,17.225925925925935,lower,2.69771474886414
229,Argentina,2002,male,55-74 years,615,2387478,25.76,,"97,724,004,252",2840,17.225925925925935,lower,2.69771474886414
230,Argentina,2002,male,15-24 years,542,3331708,16.27,,"97,724,004,252",2840,17.225925925925935,lower,2.69771474886414
231,Argentina,2002,male,25-34 years,412,2758283,14.94,,"97,724,004,252",2840,17.225925925925935,lower,2.69771474886414
232,Argentina,2002,male,35-54 years,619,4191889,14.77,,"97,724,004,252",2840,17.225925925925935,lower,2.69771474886414
233,Argentina,2002,female,55-74 years,179,2819507,6.35,,"97,724,004,252",2840,17.225925925925935,lower,2.69771474886414
