,Country,Year,AvgTemperature
2313,Singapore,2008,27.534094368340956
2314,Singapore,2009,27.98763736263736
2315,Singapore,2010,28.153424657534252
2316,Singapore,2011,27.64094368340945
2317,Singapore,2012,27.61551305403766
2318,Singapore,2013,27.73485540334855
2319,Singapore,2014,27.97863247863249
2320,Singapore,2015,28.31929181929181
2321,Singapore,2016,28.497391037446288
2322,Singapore,2017,27.771232876712325
2323,Singapore,2018,27.964142813173304
2324,Singapore,2019,28.51191581553697
2325,Singapore,2020,28.36608623548923
2326,Slovakia,1995,10.355251141552507
2327,Slovakia,1996,9.091530054644815
2328,Slovakia,1997,10.055707762557088
2329,Slovakia,1998,11.007253086419755
2330,Slovakia,1999,10.832875457875454
2331,Slovakia,2000,11.778840315725564
2332,Slovakia,2001,10.622222222222224
2333,Slovakia,2002,11.321329639889194
2334,Slovakia,2003,11.258494031221305
2335,Slovakia,2004,10.541438979963573
2336,Slovakia,2005,10.385692541856926
2337,Slovakia,2006,11.00426179604261
2338,Slovakia,2007,11.93360805860806
2339,Slovakia,2008,11.724353120243538
2340,Slovakia,2009,11.23748473748474
2341,Slovakia,2010,10.029680365296816
2342,Slovakia,2011,11.105479452054796
2343,Slovakia,2012,11.602155434122643
2344,Slovakia,2013,11.211719939117197
2345,Slovakia,2014,12.195818070818062
2346,Slovakia,2015,12.028846153846166
2347,Slovakia,2016,11.309238796807854
2348,Slovakia,2017,11.51080669710807
2349,Slovakia,2018,12.362111418898111
2350,Slovakia,2019,12.363354998452488
2351,Slovakia,2020,7.03855721393035
2352,South Africa,1995,16.299391171993925
2353,South Africa,1996,15.878111718275637
2354,South Africa,1997,16.528614916286156
2355,South Africa,1998,16.588027085257018
2356,South Africa,1999,17.295329670329654
2357,South Africa,2000,17.010018214936252
2358,South Africa,2001,16.74703196347032
2359,South Africa,2002,16.59095106186521
2360,South Africa,2003,16.75488400488402
2361,South Africa,2004,17.040072859744978
2362,South Africa,2005,16.72009132420091
2363,South Africa,2006,16.9060882800609
2364,South Africa,2007,16.97842056932965
2365,South Africa,2008,16.982448107448096
2366,South Africa,2009,17.357600732600737
2367,South Africa,2010,17.09071537290716
2368,South Africa,2011,16.927092846270916
2369,South Africa,2012,17.009107468123872
2370,South Africa,2013,17.0566210045662
2371,South Africa,2014,17.387820512820515
2372,South Africa,2015,17.18487909397
2373,South Africa,2016,17.426028238182944
2374,South Africa,2017,17.025722983257236
2375,South Africa,2018,17.12268518518519
2376,South Africa,2019,17.25766016713092
2377,South Africa,2020,19.45522388059702
2378,South Korea,1995,10.974124809741255
2379,South Korea,1996,10.907862780813613
2380,South Korea,1997,11.44581430745815
2381,South Korea,1998,12.675107427869856
2382,South Korea,1999,12.102564102564102
2383,South Korea,2000,11.319823922282945
2384,South Korea,2001,11.35653235653235
2385,South Korea,2002,11.711449676823637
2386,South Korea,2003,11.746270928462708
2387,South Korea,2004,12.689131754705528
2388,South Korea,2005,11.27427701674277
2389,South Korea,2006,12.234398782343991
2390,South Korea,2007,12.265074992347714
2391,South Korea,2008,12.187728937728945
2392,South Korea,2009,12.080891330891344
2393,South Korea,2010,11.714307458143079
2394,South Korea,2011,11.458447488584477
2395,South Korea,2012,11.515634486945974
2396,South Korea,2013,11.726636225266356
2397,South Korea,2014,12.549908424908434
2398,South Korea,2015,12.881868131868137
2399,South Korea,2016,13.036218538980973
2400,South Korea,2017,12.297412480974122
2401,South Korea,2018,12.358024691358027
2402,South Korea,2019,12.830547818012992
2403,South Korea,2020,6.410033167495852
2404,Spain,1995,15.840537798072033
2405,Spain,1996,15.067445861161717
2406,Spain,1997,16.01415525114156
2407,Spain,1998,15.368421052631575
2408,Spain,1999,15.201058201058187
2409,Spain,2000,14.824225865209458
2410,Spain,2001,14.785388127853867
2411,Spain,2002,15.275315481686684
2412,Spain,2003,16.391174080845005
2413,Spain,2004,15.66848816029145
2414,Spain,2005,15.75773718924404
2415,Spain,2006,16.01161846778282
2416,Spain,2007,14.706807081807074
2417,Spain,2008,14.944139194139206
2418,Spain,2009,15.681318681318677
2419,Spain,2010,14.877777777777778
2420,Spain,2011,16.11055301877218
2421,Spain,2012,15.63615664845172
2422,Spain,2013,15.354642313546425
2423,Spain,2014,16.376577126577132
2424,Spain,2015,16.150997150997174
2425,Spain,2016,15.907560875792939
2426,Spain,2017,15.958092338914255
2427,Spain,2018,15.800593411090622
2428,Spain,2019,15.88245288847698
2429,Spain,2020,12.12907683803206
2430,Sri Lanka,1995,27.693039950062424
2431,Sri Lanka,1996,27.324233716475117
2432,Sri Lanka,1997,27.517425174251738
2433,Sri Lanka,1998,28.234247967479664
2434,Sri Lanka,1999,27.27030651340996
2435,Sri Lanka,2000,27.23333333333333
2436,Sri Lanka,2001,27.261049723756923
2437,Sri Lanka,2002,27.14768518518518
2438,Sri Lanka,2003,27.43637747336376
2439,Sri Lanka,2004,27.242410443230135
2440,Sri Lanka,2005,27.32374429223746
2441,Sri Lanka,2006,27.307153729071548
2442,Sri Lanka,2007,27.45802808302807
2443,Sri Lanka,2008,27.230027548209335
2444,Sri Lanka,2009,27.522741147741147
2445,Sri Lanka,2010,27.534550989345515
2446,Sri Lanka,2011,27.491324200913247
2447,Sri Lanka,2012,27.51282051282051
2448,Sri Lanka,2013,27.373352165725052
2449,Sri Lanka,2014,27.416743189470445
2450,Sri Lanka,2015,27.556776556776526
2451,Sri Lanka,2016,27.987875997544496
2452,Sri Lanka,2017,27.597108066971092
2453,Sri Lanka,2018,27.030485917672564
2454,Sri Lanka,2019,27.69111730114515
2455,Sri Lanka,2020,28.416252072968494
2456,Suriname,1995,26.486722571628253
2457,Suriname,1996,26.334881320949453
2458,Suriname,1997,26.058665008291868
2459,Suriname,1998,26.57384823848238
2460,Suriname,1999,26.140972222222207
2461,Suriname,2000,26.533854166666682
2462,Suriname,2001,26.410282953761204
2463,Suriname,2002,26.59477124183007
2464,Suriname,2003,27.726041666666674
2465,Suriname,2004,27.354393609295578
2466,Suriname,2005,26.733646322378718
2467,Suriname,2006,26.473137973137966
2468,Suriname,2007,26.3893924135616
2469,Suriname,2008,26.374125874125884
2470,Suriname,2009,26.435220935220936
2471,Suriname,2010,26.973180076628356
2472,Suriname,2011,26.652063492063483
2473,Suriname,2012,26.346690953248356
2474,Suriname,2013,26.175951293759518
2475,Suriname,2014,26.374349556167754
2476,Suriname,2015,26.411782661782667
2477,Suriname,2016,26.71661721068247
2478,Suriname,2017,26.432234432234438
2479,Suriname,2018,26.234497954044684
2480,Suriname,2019,26.580160940885182
2481,Suriname,2020,26.23880597014926
2482,Sweden,1995,6.972907153729069
2483,Sweden,1996,6.296296296296306
2484,Sweden,1997,7.393455098934546
2485,Sweden,1998,6.6986111111111075
2486,Sweden,1999,8.381562881562877
2487,Sweden,2000,8.48816029143898
2488,Sweden,2001,7.629680365296801
2489,Sweden,2002,8.106327160493825
2490,Sweden,2003,7.9008594229588684
2491,Sweden,2004,7.248482088646027
2492,Sweden,2005,7.572754946727555
2493,Sweden,2006,8.093911719939113
2494,Sweden,2007,7.941239316239318
2495,Sweden,2008,8.260121765601221
2496,Sweden,2009,7.344017094017099
2497,Sweden,2010,5.578082191780819
2498,Sweden,2011,8.117199391171988
2499,Sweden,2012,6.819064966605949
2500,Sweden,2013,7.322831050228306
2501,Sweden,2014,8.367673992674005
2502,Sweden,2015,8.095848595848592
2503,Sweden,2016,7.7091774094536545
2504,Sweden,2017,7.483561643835615
2505,Sweden,2018,8.371037242228375
2506,Sweden,2019,8.096100278551534
2507,Sweden,2020,4.353648424543947
2508,Switzerland,1995,9.90403578326725
2509,Switzerland,1996,9.02044647387114
2510,Switzerland,1997,10.139447491367052
2511,Switzerland,1998,10.105766265803258
2512,Switzerland,1999,10.022109366984711
2513,Switzerland,2000,10.590043553124676
2514,Switzerland,2001,10.128021531586416
2515,Switzerland,2002,10.455699455236905
2516,Switzerland,2003,10.814169215086629
2517,Switzerland,2004,10.060933536276007
2518,Switzerland,2005,9.83292707698558
2519,Switzerland,2006,10.564485032978185
2520,Switzerland,2007,10.676231176231164
2521,Switzerland,2008,10.229514838448305
2522,Switzerland,2009,10.650081400081396
2523,Switzerland,2010,9.560426179604251
2524,Switzerland,2011,10.694317605276513
2525,Switzerland,2012,10.079892734264314
2526,Switzerland,2013,9.432420091324206
2527,Switzerland,2014,10.854548229548225
2528,Switzerland,2015,10.777574277574265
2529,Switzerland,2016,10.212707182320436
2530,Switzerland,2017,10.427803145611353
2531,Switzerland,2018,11.408932058793315
2532,Switzerland,2019,10.84344372227381
2533,Switzerland,2020,7.286346047540084
2534,Syria,1995,16.76672805402088
2535,Syria,1996,17.403612629022444
2536,Syria,1997,16.483516483516475
2537,Syria,1998,18.004924592182206
2538,Syria,1999,17.73687423687423
2539,Syria,2000,17.276867030965395
2540,Syria,2001,18.236225266362244
2541,Syria,2002,17.674976915974142
2542,Syria,2003,17.70909645909646
2543,Syria,2004,17.425318761384343
2544,Syria,2005,17.22815829528158
2545,Syria,2006,17.152359208523595
2546,Syria,2007,17.617979242979256
2547,Syria,2008,17.733942161339424
2548,Syria,2009,17.591422466422443
2549,Syria,2010,19.276255707762562
2550,Syria,2011,16.912328767123284
2551,Syria,2012,18.375880012243645
2552,Syria,2013,17.80639269406393
2553,Syria,2014,18.017399267399266
2554,Syria,2015,17.93832262014078
2555,Syria,2016,18.470317460317467
2556,Syria,2017,17.966358024691374
2557,Syria,2018,18.81982811540822
2558,Syria,2019,17.8857938718663
2559,Syria,2020,11.640993265993268
2560,Taiwan,1995,22.790867579908664
2561,Taiwan,1996,22.999696417729215
2562,Taiwan,1997,22.859817351598185
2563,Taiwan,1998,23.669907407407397
2564,Taiwan,1999,21.26441631504923
2565,Taiwan,2000,22.901664730933028
2566,Taiwan,2001,23.181677499226247
2567,Taiwan,2002,23.890735610957215
2568,Taiwan,2003,23.53235653235652
2569,Taiwan,2004,23.039010321797186
2570,Taiwan,2005,23.12389649923898
2571,Taiwan,2006,23.549010654490115
2572,Taiwan,2007,23.36385836385834
2573,Taiwan,2008,23.42115677321154
2574,Taiwan,2009,23.48275335775336
2575,Taiwan,2010,23.207458143074557
2576,Taiwan,2011,22.66331811263317
2577,Taiwan,2012,22.94186399514267
2578,Taiwan,2013,23.197108066971083
2579,Taiwan,2014,23.33348595848595
2580,Taiwan,2015,23.655219780219774
2581,Taiwan,2016,23.734960098219773
2582,Taiwan,2017,23.912785388127837
2583,Taiwan,2018,24.143055555555577
2584,Taiwan,2019,24.231043020736635
2585,Taiwan,2020,20.357379767827528
2586,Tajikistan,1995,11.373436350257544
2587,Tajikistan,1996,15.261437908496731
2588,Tajikistan,1997,19.490235690235675
2589,Tajikistan,1998,17.157965194109778
2590,Tajikistan,1999,19.84088693957116
2591,Tajikistan,2000,16.124913733609386
2592,Tajikistan,2001,16.29389978213507
2593,Tajikistan,2002,15.827023699599877
2594,Tajikistan,2003,15.167123287671233
2595,Tajikistan,2004,16.200516089860344
2596,Tajikistan,2005,15.47503805175038
2597,Tajikistan,2006,16.297260273972594
2598,Tajikistan,2007,15.78907203907205
2599,Tajikistan,2008,15.854395604395604
2600,Tajikistan,2009,15.59340659340658
2601,Tajikistan,2010,16.16940639269407
2602,Tajikistan,2011,15.945053272450528
2603,Tajikistan,2012,14.762902246508816
2604,Tajikistan,2013,16.116742770167434
2605,Tajikistan,2014,15.174908424908441
2606,Tajikistan,2015,16.22405372405373
2607,Tajikistan,2016,16.956535047444138
2608,Tajikistan,2017,16.556621004566196
2609,Tajikistan,2018,16.475053565962664
2610,Tajikistan,2019,16.314814814814795
2611,Tajikistan,2020,10.2363184079602
2612,Tanzania,1995,25.68972142170989
2613,Tanzania,1996,25.469206349206345
2614,Tanzania,1997,25.76881720430108
2615,Tanzania,1998,26.153262786596112
2616,Tanzania,1999,25.438870308435526
2617,Tanzania,2000,25.888427846934075
2618,Tanzania,2001,25.55620406398617
2619,Tanzania,2002,25.636612021857918
2620,Tanzania,2003,26.328689883913775
2621,Tanzania,2004,25.79224883566201
2622,Tanzania,2005,26.41162343900096
2623,Tanzania,2006,26.18617353308364
2624,Tanzania,2007,26.35317460317459
2625,Tanzania,2008,25.983876117496806
2626,Tanzania,2009,26.403010552451896
2627,Tanzania,2010,26.928104575163434
2628,Tanzania,2011,26.319135802469134
2629,Tanzania,2012,26.291361416361433
2630,Tanzania,2013,26.45362718089991
2631,Tanzania,2014,26.45216049382715
2632,Tanzania,2015,26.854475308641987
2633,Tanzania,2016,26.79367283950617
2634,Tanzania,2017,26.564079147640776
2635,Tanzania,2018,26.409838609559277
2636,Tanzania,2019,26.749382716049404
2637,Tanzania,2020,27.580845771144272
2638,Thailand,1996,29.06785063752277
2639,Thailand,1997,29.99406392694065
2640,Thailand,1998,28.799938442597725
2641,Thailand,1999,27.615384615384606
2642,Thailand,2000,27.943078324225848
2643,Thailand,2001,28.138203957382057
2644,Thailand,2002,29.293936595875653
2645,Thailand,2003,29.162404870624048
2646,Thailand,2004,29.279295689131757
2647,Thailand,2005,29.47503805175038
2648,Thailand,2006,29.522070015220724
2649,Thailand,2007,29.02029914529918
2650,Thailand,2008,28.439801918910543
2651,Thailand,2009,28.448107448107454
2652,Thailand,2010,28.973515981735176
2653,Thailand,2011,28.21339220014717
2654,The Netherlands,1995,10.49604261796042
2655,The Netherlands,1996,8.58272616879174
2656,The Netherlands,1997,10.271232876712322
2657,The Netherlands,1998,10.62357648507233
2658,The Netherlands,1999,11.14316239316239
2659,The Netherlands,2000,11.021402550091077
2660,The Netherlands,2001,10.64079147640792
2661,The Netherlands,2002,10.890120036934436
2662,The Netherlands,2003,10.706088280060879
2663,The Netherlands,2004,10.710534304796608
2664,The Netherlands,2005,10.971385083713855
2665,The Netherlands,2006,11.356773211567733
2666,The Netherlands,2007,11.444139194139183
2667,The Netherlands,2008,10.826636225266363
2668,The Netherlands,2009,10.727258852258851
2669,The Netherlands,2010,9.228462709284626
2670,The Netherlands,2011,11.045662100456623
2671,The Netherlands,2012,10.40467516697025
2672,The Netherlands,2013,9.962404870624047
2673,The Netherlands,2014,11.849969474969484
2674,The Netherlands,2015,11.037240537240537
2675,The Netherlands,2016,11.004450583179864
2676,The Netherlands,2017,11.172450532724502
2677,The Netherlands,2018,11.581944444444447
2678,The Netherlands,2019,11.373259052924794
2679,The Netherlands,2020,8.2379767827529
2680,Togo,1995,27.40752242926156
2681,Togo,1996,27.510515873015887
2682,Togo,1997,27.167300380228152
2683,Togo,1998,27.805469556243555
2684,Togo,1999,27.371069182389938
2685,Togo,2000,27.312441968430804
2686,Togo,2001,27.222985347985347
2687,Togo,2002,27.40478801169592
2688,Togo,2003,27.420566698503666
2689,Togo,2004,27.2275641025641
2690,Togo,2005,27.362100456620983
2691,Togo,2006,27.651409618573798
2692,Togo,2007,27.183302808302805
2693,Togo,2008,27.354060482500802
2694,Togo,2009,27.390262515262503
2695,Togo,2010,27.769710806697116
2696,Togo,2011,27.279950341402852
2697,Togo,2012,27.23163327261687
2698,Togo,2013,27.50502283105024
2699,Togo,2014,27.45787545787546
2700,Togo,2015,27.604395604395584
2701,Togo,2016,27.874155923879698
2702,Togo,2017,27.770451770451796
2703,Togo,2018,27.71397447868037
2704,Togo,2019,27.931803995006224
2705,Togo,2020,28.964759535655055
2706,Tunisia,1995,19.28036529680366
2707,Tunisia,1996,18.73132969034609
2708,Tunisia,1997,19.495281582952828
2709,Tunisia,1998,19.222222222222207
2710,Tunisia,1999,19.840811965811984
2711,Tunisia,2000,19.51092896174864
2712,Tunisia,2001,19.72922374429222
2713,Tunisia,2002,19.37196060326254
2714,Tunisia,2003,19.886134067952238
2715,Tunisia,2004,19.14845173041895
2716,Tunisia,2005,19.01948249619485
2717,Tunisia,2006,19.718112633181132
2718,Tunisia,2007,19.539835164835168
2719,Tunisia,2008,19.638736263736263
2720,Tunisia,2009,19.602411477411483
2721,Tunisia,2010,19.528767123287675
2722,Tunisia,2011,19.520547945205493
2723,Tunisia,2012,20.112484737484735
2724,Tunisia,2013,19.61232876712327
2725,Tunisia,2014,20.152777777777764
2726,Tunisia,2015,19.676587301587297
2727,Tunisia,2016,19.82090239410682
2728,Tunisia,2017,19.4572298325723
2729,Tunisia,2018,19.60203139427517
2730,Tunisia,2019,19.6699164345404
2731,Tunisia,2020,15.295605306799334
2732,Turkey,1995,12.440943683409447
2733,Turkey,1996,12.302747419550698
2734,Turkey,1997,11.560958904109592
2735,Turkey,1998,13.13527239150507
2736,Turkey,1999,13.345009157509146
2737,Turkey,2000,12.369763205828791
2738,Turkey,2001,13.741856925418565
2739,Turkey,2002,12.698214835333955
2740,Turkey,2003,12.699664685261393
2741,Turkey,2004,12.516089860352155
2742,Turkey,2005,12.682572298325722
2743,Turkey,2006,12.676788432267871
2744,Turkey,2007,13.755036630036638
2745,Turkey,2008,13.191773504273502
2746,Turkey,2009,13.438492063492067
2747,Turkey,2010,14.421156773211557
2748,Turkey,2011,12.36575342465754
2749,Turkey,2012,13.503187613843352
2750,Turkey,2013,13.663013698630127
2751,Turkey,2014,14.321962759462776
2752,Turkey,2015,13.695512820512839
2753,Turkey,2016,13.859499693063237
2754,Turkey,2017,13.493302891933032
2755,Turkey,2018,14.869525126786554
2756,Turkey,2019,14.190807799442897
2757,Turkey,2020,7.667495854063023
2758,Turkmenistan,1995,17.483866057838664
2759,Turkmenistan,1996,16.390715372907163
2760,Turkmenistan,1997,17.243531202435314
2761,Turkmenistan,1998,18.031179138322006
2762,Turkmenistan,1999,18.003663003663004
2763,Turkmenistan,2000,17.902094717668472
2764,Turkmenistan,2001,17.937442922374434
2765,Turkmenistan,2002,17.384425977223763
2766,Turkmenistan,2003,16.814764079147647
2767,Turkmenistan,2004,17.656193078324225
2768,Turkmenistan,2005,17.979756468797568
2769,Turkmenistan,2006,17.893150684931513
2770,Turkmenistan,2007,17.379426129426143
2771,Turkmenistan,2008,17.39270451770451
2772,Turkmenistan,2009,17.40766178266176
2773,Turkmenistan,2010,18.544596651445964
2774,Turkmenistan,2011,17.131354642313553
2775,Turkmenistan,2012,17.46948998178507
2776,Turkmenistan,2013,18.439726027397253
2777,Turkmenistan,2014,17.740689865689866
2778,Turkmenistan,2015,18.364010989011003
2779,Turkmenistan,2016,18.229128299570284
2780,Turkmenistan,2017,18.054185692541864
2781,Turkmenistan,2018,18.58333333333332
2782,Turkmenistan,2019,18.441039925719593
2783,Turkmenistan,2020,11.436981757877279
2784,US,1995,13.525226319065107
2785,US,1996,12.881333699220876
2786,US,1997,13.088072667563935
2787,US,1998,14.567688677878182
2788,US,1999,14.055257811707154
2789,US,2000,13.46057050012474
2790,US,2001,13.849261635954123
2791,US,2002,13.697488214552852
2792,US,2003,13.532717611965632
2793,US,2004,13.678494734491434
2794,US,2005,13.944503112280614
2795,US,2006,14.37590864586506
2796,US,2007,14.02719037039616
2797,US,2008,13.431100194059379
2798,US,2009,13.374553941989292
2799,US,2010,13.851043377957996
2800,US,2011,14.014780408751973
2801,US,2012,14.899223519977149
2802,US,2013,13.399670801024392
2803,US,2014,13.281768634144766
2804,US,2015,14.256548729725752
2805,US,2016,14.682177176639945
2806,US,2017,14.503430340162094
2807,US,2018,13.983267948058621
2808,US,2019,13.882584606169402
2809,US,2020,8.685354747098826
2810,Uganda,1995,22.171513795674876
2811,Uganda,1996,21.828320802005
2812,Uganda,1997,22.58274231678487
2813,Uganda,1998,23.220458553791893
2814,Uganda,1999,22.2827485380117
2815,Uganda,2000,22.150655864197518
2816,Uganda,2001,22.07762128325508
2817,Uganda,2002,22.516808209483386
2818,Uganda,2003,22.53122465531225
2819,Uganda,2004,22.626570048309176
2820,Uganda,2005,22.429750402576484
2821,Uganda,2006,22.427516158818108
2822,Uganda,2007,22.418192918192922
2823,Uganda,2008,22.327369742623965
2824,Uganda,2009,22.653547133138964
2825,Uganda,2010,22.767573696145124
2826,Uganda,2011,22.404374201787995
2827,Uganda,2012,22.599218484539595
2828,Uganda,2013,22.732956685499058
2829,Uganda,2014,22.566863323500474
2830,Uganda,2015,22.898584179747616
2831,Uganda,2016,23.226048362411998
2832,Uganda,2017,22.710045662100445
2833,Uganda,2018,22.319907407407392
2834,Uganda,2019,22.800728078505855
2835,Uganda,2020,23.366836301950798
2836,Ukraine,1995,8.522526636225262
2837,Ukraine,1996,7.350941105039461
2838,Ukraine,1997,7.750692520775621
2839,Ukraine,1998,8.271913580246908
2840,Ukraine,1999,9.452380952380947
2841,Ukraine,2000,9.460078931390404
2842,Ukraine,2001,9.045509893455103
2843,Ukraine,2002,9.520006155740223
2844,Ukraine,2003,8.368188736681892
2845,Ukraine,2004,8.674256223436547
2846,Ukraine,2005,8.604109589041094
2847,Ukraine,2006,8.678824253616492
2848,Ukraine,2007,9.814661769207223
2849,Ukraine,2008,9.561035007610348
2850,Ukraine,2009,9.367216117216111
2851,Ukraine,2010,9.389649923896501
2852,Ukraine,2011,9.120547945205473
2853,Ukraine,2012,9.029465930018413
2854,Ukraine,2013,9.176864535768651
2855,Ukraine,2014,9.066544566544573
2856,Ukraine,2015,10.175518925518922
2857,Ukraine,2016,9.224677716390428
2858,Ukraine,2017,9.507458143074581
2859,Ukraine,2018,9.401200369344414
2860,Ukraine,2019,10.24961526623577
2861,Ukraine,2020,5.162935323383085
2862,United Arab Emirates,1995,27.108599695586
2863,United Arab Emirates,1996,27.690497874924116
2864,United Arab Emirates,1997,27.121232876712348
2865,United Arab Emirates,1998,28.743690366266545
2866,United Arab Emirates,1999,28.52464896214892
2867,United Arab Emirates,2000,27.958333333333318
2868,United Arab Emirates,2001,28.066666666666645
2869,United Arab Emirates,2002,28.31794398276391
2870,United Arab Emirates,2003,28.55243531202437
2871,United Arab Emirates,2004,28.419398907103805
2872,United Arab Emirates,2005,28.25129375951294
2873,United Arab Emirates,2006,28.15003052503051
2874,United Arab Emirates,2007,28.393849206349213
2875,United Arab Emirates,2008,27.97096479195244
2876,United Arab Emirates,2009,28.46153846153847
2877,United Arab Emirates,2010,29.18439878234397
2878,United Arab Emirates,2011,28.816742770167444
2879,United Arab Emirates,2012,28.87530358227078
2880,United Arab Emirates,2013,28.54718417047185
2881,United Arab Emirates,2014,28.65895909645911
2882,United Arab Emirates,2015,29.577457264957307
2883,United Arab Emirates,2016,29.134515039901782
2884,United Arab Emirates,2017,29.687975646879757
2885,United Arab Emirates,2018,29.644135802469144
2886,United Arab Emirates,2019,29.30640668523676
2887,United Arab Emirates,2020,24.495791245791242
2888,United Kingdom,1995,11.889422344154857
2889,United Kingdom,1996,10.996732026143786
2890,United Kingdom,1997,11.485444292028651
2891,United Kingdom,1998,10.98661126500461
2892,United Kingdom,1999,11.170416284052639
2893,United Kingdom,2000,10.7990106544901
2894,United Kingdom,2001,10.590153939948182
2895,United Kingdom,2002,11.032131299121605
2896,United Kingdom,2003,11.019307081807073
2897,United Kingdom,2004,10.803237574099418
2898,United Kingdom,2005,10.761240664532838
2899,United Kingdom,2006,10.80986130163085
2900,United Kingdom,2007,10.981354118905701
2901,United Kingdom,2008,10.405883249504646
2902,United Kingdom,2009,10.583677212287926
2903,United Kingdom,2010,10.111187528656572
2904,United Kingdom,2011,11.416704770614238
2905,United Kingdom,2012,10.651132537496178
2906,United Kingdom,2013,10.66499009297364
2907,United Kingdom,2014,11.860767232156523
2908,United Kingdom,2015,11.166590249121201
2909,United Kingdom,2016,11.235131396957124
2910,United Kingdom,2017,11.451065449010654
2911,United Kingdom,2018,11.21336107258437
2912,United Kingdom,2019,11.111730114515632
2913,United Kingdom,2020,8.138266998341622
2914,Uruguay,1995,15.348858447488592
2915,Uruguay,1996,15.660443230115355
2916,Uruguay,1997,16.066666666666663
2917,Uruguay,1998,15.468144044321319
2918,Uruguay,1999,15.384310134310132
2919,Uruguay,2000,15.785540334855392
2920,Uruguay,2001,16.60073260073259
2921,Uruguay,2002,16.24243827160493
2922,Uruguay,2003,15.82826887661142
2923,Uruguay,2004,16.60610200364298
2924,Uruguay,2005,16.57214611872146
2925,Uruguay,2006,16.61385083713853
2926,Uruguay,2007,16.01053113553112
2927,Uruguay,2008,16.729415365778987
2928,Uruguay,2009,16.378357753357758
2929,Uruguay,2010,16.62450532724508
2930,Uruguay,2011,16.268188736681886
2931,Uruguay,2012,17.126138433515482
2932,Uruguay,2013,16.45738203957382
2933,Uruguay,2014,17.155219780219788
2934,Uruguay,2015,17.112026862026852
2935,Uruguay,2016,16.493725130088773
2936,Uruguay,2017,17.615525114155258
2937,Uruguay,2018,16.939506172839497
2938,Uruguay,2019,16.772361497988253
2939,Uruguay,2020,20.45895522388059
2940,Uzbekistan,1995,15.04611872146119
2941,Uzbekistan,1996,13.989981785063746
2942,Uzbekistan,1997,15.980135658914737
2943,Uzbekistan,1998,15.376958689458684
2944,Uzbekistan,1999,15.729548229548232
2945,Uzbekistan,2000,15.992410443230119
2946,Uzbekistan,2001,16.287366818873664
2947,Uzbekistan,2002,16.034318251769786
2948,Uzbekistan,2003,15.648706240487057
2949,Uzbekistan,2004,16.627504553734074
2950,Uzbekistan,2005,16.164079147640795
2951,Uzbekistan,2006,16.420700152207004
2952,Uzbekistan,2007,16.2239010989011
2953,Uzbekistan,2008,15.92017704517705
2954,Uzbekistan,2009,16.127289377289387
2955,Uzbekistan,2010,16.824809741248096
2956,Uzbekistan,2011,15.813850837138519
2957,Uzbekistan,2012,14.965695203400129
2958,Uzbekistan,2013,16.268949771689503
2959,Uzbekistan,2014,14.928418803418799
2960,Uzbekistan,2015,16.29014041514043
2961,Uzbekistan,2016,16.748772252915906
2962,Uzbekistan,2017,15.95890410958904
2963,Uzbekistan,2018,16.019082794706073
2964,Uzbekistan,2019,16.667595171773456
2965,Uzbekistan,2020,10.771144278606965
2966,Venezuela,1995,25.82207001522069
2967,Venezuela,1996,26.883576199149953
2968,Venezuela,1997,26.763318112633197
2969,Venezuela,1998,27.050477069867636
2970,Venezuela,1999,26.15167297979797
2971,Venezuela,2000,26.773186409550068
2972,Venezuela,2001,27.93611111111111
2973,Venezuela,2002,27.7148148148148
2974,Venezuela,2003,27.8440465258647
2975,Venezuela,2004,27.489374620522153
2976,Venezuela,2005,27.933789954337897
2977,Venezuela,2006,27.36797924297925
2978,Venezuela,2007,27.629426129426136
2979,Venezuela,2008,27.632783882783883
2980,Venezuela,2009,28.23687423687423
2981,Venezuela,2010,28.11645299145297
2982,Venezuela,2011,26.91080246913579
2983,Venezuela,2012,27.474043715846975
2984,Venezuela,2013,27.17503805175037
2985,Venezuela,2014,27.022283272283293
2986,Venezuela,2015,27.478573614937247
2987,Venezuela,2016,27.615030674846615
2988,Venezuela,2017,28.24698598892144
2989,Venezuela,2018,26.64984126984126
2990,Venezuela,2019,26.56484149855907
2991,Venezuela,2020,26.812030075187966
2992,Vietnam,1995,23.54946727549468
2993,Vietnam,1996,23.513509411050403
2994,Vietnam,1997,24.398934550989328
2995,Vietnam,1998,25.057561728395058
2996,Vietnam,1999,24.396978021978022
2997,Vietnam,2000,23.54341226472375
2998,Vietnam,2001,23.52161339421613
2999,Vietnam,2002,23.935364727608494
3000,Vietnam,2003,24.433028919330283
3001,Vietnam,2004,23.13479052823313
3002,Vietnam,2005,23.50304414003045
3003,Vietnam,2006,24.36057838660578
3004,Vietnam,2007,24.373778998779006
3005,Vietnam,2008,23.45924908424909
3006,Vietnam,2009,24.643772893772894
3007,Vietnam,2010,24.559969558599715
3008,Vietnam,2011,23.104109589041105
3009,Vietnam,2012,24.031268973891923
3010,Vietnam,2013,24.058317986494778
3011,Vietnam,2014,24.196733821733833
3012,Vietnam,2015,25.089873807325333
3013,Vietnam,2016,24.82460973370064
3014,Vietnam,2017,24.546575342465758
3015,Vietnam,2018,24.626654355186222
3016,Vietnam,2019,25.127978953884245
3017,Vietnam,2020,21.528192371475956
